videoID,personName,imageHeight,imageWidth,videoDuration,averageFaceSize,numVideosForPerson
Jane_Rooney_2,Jane_Rooney,299.0,261.0,240.0,128.570833333,3.0
Kate_Capshaw_1,Kate_Capshaw,156.0,122.0,43.0,69.25581395350001,3.0
Kate_Capshaw_2,Kate_Capshaw,240.0,217.0,51.0,116.235294118,3.0
Kate_Capshaw_4,Kate_Capshaw,128.0,106.0,43.0,49.7674418605,3.0
Kate_Winslet_0,Kate_Winslet,200.0,221.0,95.0,88.7894736842,3.0
Kate_Winslet_1,Kate_Winslet,156.0,131.0,240.0,71.2375,3.0
Kate_Winslet_5,Kate_Winslet,208.0,197.0,240.0,90.71666666670001,3.0
Katharine_Hepburn_1,Katharine_Hepburn,120.0,128.0,95.0,48.8736842105,3.0
Katharine_Hepburn_3,Katharine_Hepburn,205.0,196.0,108.0,94.74074074069999,3.0
Katharine_Hepburn_4,Katharine_Hepburn,172.0,131.0,43.0,65.8604651163,3.0
Katja_Riemann_0,Katja_Riemann,328.0,276.0,51.0,146.54901960799998,3.0
Katja_Riemann_1,Katja_Riemann,300.0,250.0,105.0,120.095238095,3.0
Katja_Riemann_2,Katja_Riemann,162.0,157.0,99.0,78.55555555560001,3.0
Keith_Tyson_0,Keith_Tyson,307.0,286.0,157.0,151.821656051,3.0
Keith_Tyson_1,Keith_Tyson,192.0,168.0,112.0,87.5982142857,3.0
Keith_Tyson_2,Keith_Tyson,184.0,163.0,95.0,90.7578947368,3.0
Kemal_Dervis_0,Kemal_Dervis,213.0,227.0,240.0,102.32916666700001,3.0
Kemal_Dervis_1,Kemal_Dervis,267.0,212.0,240.0,74.1375,3.0
Kemal_Dervis_3,Kemal_Dervis,148.0,136.0,47.0,67.5319148936,3.0
Kevin_Satterfield_0,Kevin_Satterfield,183.0,138.0,77.0,71.987012987,3.0
Kevin_Satterfield_1,Kevin_Satterfield,217.0,208.0,171.0,103.795321637,3.0
Kevin_Satterfield_2,Kevin_Satterfield,196.0,165.0,78.0,75.9487179487,3.0
Kieran_Culkin_0,Kieran_Culkin,305.0,239.0,140.0,125.0,3.0
Kieran_Culkin_1,Kieran_Culkin,386.0,336.0,59.0,171.101694915,3.0
Kieran_Culkin_2,Kieran_Culkin,220.0,202.0,119.0,77.5210084034,3.0
Kirsten_Dunst_0,Kirsten_Dunst,208.0,205.0,107.0,84.7943925234,3.0
Kirsten_Dunst_2,Kirsten_Dunst,157.0,163.0,43.0,70.2325581395,3.0
Kirsten_Dunst_3,Kirsten_Dunst,172.0,158.0,68.0,73.07352941180001,3.0
Kristin_Chenoweth_1,Kristin_Chenoweth,124.0,100.0,75.0,45.3333333333,3.0
Kristin_Chenoweth_4,Kristin_Chenoweth,130.0,144.0,51.0,61.4509803922,3.0
Kristin_Chenoweth_5,Kristin_Chenoweth,152.0,133.0,75.0,59.0133333333,3.0
Kristin_Scott_1,Kristin_Scott,207.0,168.0,46.0,97.67391304350001,3.0
Kristin_Scott_4,Kristin_Scott,173.0,185.0,49.0,88.4489795918,3.0
Kristin_Scott_5,Kristin_Scott,180.0,159.0,56.0,85.0178571429,3.0
Kristy_Curry_0,Kristy_Curry,216.0,201.0,107.0,84.5327102804,3.0
Kristy_Curry_2,Kristy_Curry,320.0,275.0,240.0,147.89583333299998,3.0
Kristy_Curry_3,Kristy_Curry,270.0,298.0,147.0,149.156462585,3.0
Kurt_Warner_0,Kurt_Warner,360.0,346.0,43.0,195.81395348799998,3.0
Kurt_Warner_1,Kurt_Warner,360.0,371.0,51.0,225.137254902,3.0
Kurt_Warner_4,Kurt_Warner,184.0,174.0,59.0,83.27118644069999,3.0
Larry_Flynt_0,Larry_Flynt,203.0,157.0,63.0,90.50793650790001,3.0
Larry_Flynt_1,Larry_Flynt,261.0,237.0,61.0,130.573770492,3.0
Larry_Flynt_2,Larry_Flynt,155.0,137.0,61.0,74.0,3.0
Laura_Bozzo_0,Laura_Bozzo,135.0,111.0,71.0,54.6056338028,3.0
Laura_Bozzo_1,Laura_Bozzo,184.0,154.0,47.0,86.9787234043,3.0
Laura_Bozzo_4,Laura_Bozzo,140.0,179.0,73.0,57.4520547945,3.0
Laurence_Fishburne_2,Laurence_Fishburne,234.0,208.0,101.0,106.643564356,3.0
Laurence_Fishburne_4,Laurence_Fishburne,131.0,106.0,65.0,51.569230769200004,3.0
Laurence_Fishburne_5,Laurence_Fishburne,172.0,128.0,127.0,70.4173228346,3.0
Lee_Baca_0,Lee_Baca,167.0,176.0,115.0,63.2086956522,3.0
Lee_Baca_1,Lee_Baca,215.0,192.0,63.0,81.0,3.0
Lee_Baca_4,Lee_Baca,406.0,361.0,47.0,194.063829787,3.0
Lene_Espersen_1,Lene_Espersen,179.0,122.0,59.0,62.0338983051,3.0
Lene_Espersen_2,Lene_Espersen,246.0,212.0,240.0,118.9375,3.0
Lene_Espersen_4,Lene_Espersen,251.0,186.0,55.0,91.7818181818,3.0
Lesia_Burlak_0,Lesia_Burlak,112.0,99.0,48.0,46.1458333333,3.0
Lesia_Burlak_2,Lesia_Burlak,103.0,90.0,43.0,41.5348837209,3.0
Lesia_Burlak_3,Lesia_Burlak,103.0,89.0,83.0,44.156626506,3.0
Lester_Holt_0,Lester_Holt,175.0,128.0,69.0,66.4927536232,3.0
Lester_Holt_3,Lester_Holt,257.0,229.0,67.0,121.850746269,3.0
Lester_Holt_4,Lester_Holt,239.0,189.0,179.0,99.6815642458,3.0
Leszek_Miller_0,Leszek_Miller,147.0,117.0,59.0,66.813559322,3.0
Leszek_Miller_1,Leszek_Miller,195.0,160.0,55.0,72.7636363636,3.0
Leszek_Miller_3,Leszek_Miller,132.0,106.0,240.0,57.4458333333,3.0
Leticia_Van_de_Putte_0,Leticia_Van_de_Putte,196.0,175.0,240.0,92.7,3.0
Leticia_Van_de_Putte_1,Leticia_Van_de_Putte,241.0,253.0,240.0,85.6125,3.0
Leticia_Van_de_Putte_4,Leticia_Van_de_Putte,343.0,281.0,68.0,150.661764706,3.0
Li_Zhaoxing_0,Li_Zhaoxing,95.0,77.0,44.0,43.181818181800004,3.0
Li_Zhaoxing_3,Li_Zhaoxing,283.0,249.0,71.0,128.929577465,3.0
Li_Zhaoxing_4,Li_Zhaoxing,175.0,159.0,67.0,84.6268656716,3.0
Lincoln_Chafee_2,Lincoln_Chafee,103.0,80.0,78.0,45.4615384615,3.0
Lincoln_Chafee_3,Lincoln_Chafee,151.0,121.0,240.0,62.0583333333,3.0
Lincoln_Chafee_5,Lincoln_Chafee,196.0,157.0,240.0,80.52916666670001,3.0
Lino_Oviedo_0,Lino_Oviedo,132.0,112.0,240.0,63.3583333333,3.0
Lino_Oviedo_3,Lino_Oviedo,109.0,94.0,240.0,46.2,3.0
Lino_Oviedo_5,Lino_Oviedo,127.0,105.0,119.0,58.1008403361,3.0
Lisa_Ling_0,Lisa_Ling,231.0,197.0,132.0,105.174242424,3.0
Lisa_Ling_1,Lisa_Ling,175.0,163.0,75.0,76.4933333333,3.0
Lisa_Ling_2,Lisa_Ling,231.0,184.0,48.0,97.5,3.0
Louis_Van_Gaal_0,Louis_Van_Gaal,260.0,240.0,65.0,99.21538461540001,3.0
Louis_Van_Gaal_1,Louis_Van_Gaal,167.0,143.0,240.0,69.2458333333,3.0
Louis_Van_Gaal_4,Louis_Van_Gaal,196.0,147.0,43.0,85.511627907,3.0
Louisa_Baileche_0,Louisa_Baileche,293.0,298.0,240.0,120.04583333299999,3.0
Louisa_Baileche_1,Louisa_Baileche,155.0,136.0,67.0,64.9552238806,3.0
Louisa_Baileche_2,Louisa_Baileche,253.0,233.0,67.0,106.23880597,3.0
Luc_Montagnier_2,Luc_Montagnier,258.0,239.0,240.0,116.675,3.0
Luc_Montagnier_4,Luc_Montagnier,131.0,115.0,240.0,54.7791666667,3.0
Luc_Montagnier_5,Luc_Montagnier,319.0,292.0,75.0,142.093333333,3.0
Luis_Ernesto_Derbez_Bautista_0,Luis_Ernesto_Derbez_Bautista,115.0,85.0,59.0,48.406779661,3.0
Luis_Ernesto_Derbez_Bautista_1,Luis_Ernesto_Derbez_Bautista,127.0,99.0,51.0,47.5294117647,3.0
Luis_Ernesto_Derbez_Bautista_5,Luis_Ernesto_Derbez_Bautista,112.0,89.0,55.0,48.3272727273,3.0
Luis_Fonsi_2,Luis_Fonsi,192.0,176.0,147.0,60.0340136054,3.0
Luis_Fonsi_4,Luis_Fonsi,264.0,250.0,43.0,137.976744186,3.0
Luis_Fonsi_5,Luis_Fonsi,221.0,207.0,221.0,101.425339367,3.0
Lyle_Lovett_2,Lyle_Lovett,334.0,426.0,183.0,116.306010929,3.0
Lyle_Lovett_4,Lyle_Lovett,295.0,243.0,131.0,118.496183206,3.0
Lyle_Lovett_5,Lyle_Lovett,273.0,234.0,68.0,125.17647058799999,3.0
Mack_Brown_0,Mack_Brown,187.0,132.0,59.0,67.3050847458,3.0
Mack_Brown_4,Mack_Brown,153.0,168.0,57.0,66.9298245614,3.0
Mack_Brown_5,Mack_Brown,348.0,325.0,108.0,169.009259259,3.0
Maggie_Cheung_0,Maggie_Cheung,207.0,202.0,207.0,87.6280193237,3.0
Maggie_Cheung_3,Maggie_Cheung,239.0,190.0,88.0,97.5,3.0
Maggie_Cheung_5,Maggie_Cheung,331.0,302.0,55.0,155.236363636,3.0
Maggie_Smith_0,Maggie_Smith,267.0,217.0,51.0,125.392156863,3.0
Maggie_Smith_3,Maggie_Smith,240.0,243.0,56.0,111.25,3.0
Maggie_Smith_4,Maggie_Smith,103.0,105.0,59.0,45.5254237288,3.0
Malcolm_Jamal_Warner_0,Malcolm_Jamal_Warner,167.0,149.0,119.0,80.1260504202,3.0
Malcolm_Jamal_Warner_1,Malcolm_Jamal_Warner,118.0,196.0,143.0,56.8391608392,3.0
Malcolm_Jamal_Warner_2,Malcolm_Jamal_Warner,270.0,244.0,43.0,144.023255814,3.0
Manuel_Pellegrini_1,Manuel_Pellegrini,148.0,125.0,92.0,58.630434782600005,3.0
Manuel_Pellegrini_2,Manuel_Pellegrini,184.0,175.0,223.0,82.1524663677,3.0
Manuel_Pellegrini_3,Manuel_Pellegrini,131.0,125.0,97.0,57.4432989691,3.0
Marc_Anthony_1,Marc_Anthony,275.0,216.0,53.0,110.41509434,3.0
Marc_Anthony_2,Marc_Anthony,308.0,286.0,101.0,138.415841584,3.0
Marc_Anthony_5,Marc_Anthony,320.0,329.0,152.0,130.664473684,3.0
Marc_Shaiman_1,Marc_Shaiman,187.0,160.0,240.0,79.3833333333,3.0
Marc_Shaiman_2,Marc_Shaiman,313.0,325.0,147.0,180.197278912,3.0
Marc_Shaiman_3,Marc_Shaiman,330.0,373.0,111.0,175.981981982,3.0
Maria_Soledad_Alvear_Valenzuela_1,Maria_Soledad_Alvear_Valenzuela,156.0,138.0,67.0,59.9104477612,3.0
Maria_Soledad_Alvear_Valenzuela_3,Maria_Soledad_Alvear_Valenzuela,187.0,184.0,44.0,87.97727272729999,3.0
Maria_Soledad_Alvear_Valenzuela_4,Maria_Soledad_Alvear_Valenzuela,150.0,142.0,167.0,68.3113772455,3.0
Mariana_Ohata_0,Mariana_Ohata,248.0,205.0,79.0,110.506329114,3.0
Mariana_Ohata_2,Mariana_Ohata,200.0,264.0,115.0,122.982608696,3.0
Mariana_Ohata_3,Mariana_Ohata,223.0,233.0,111.0,102.225225225,3.0
Marieta_Chrousala_0,Marieta_Chrousala,240.0,255.0,175.0,106.057142857,3.0
Marieta_Chrousala_1,Marieta_Chrousala,352.0,334.0,119.0,106.285714286,3.0
Marieta_Chrousala_4,Marieta_Chrousala,192.0,192.0,55.0,78.83636363640001,3.0
Mario_Kreutzberger_2,Mario_Kreutzberger,132.0,132.0,240.0,47.9208333333,3.0
Mario_Kreutzberger_3,Mario_Kreutzberger,230.0,164.0,116.0,85.1724137931,3.0
Mario_Kreutzberger_4,Mario_Kreutzberger,147.0,148.0,183.0,54.732240437200005,3.0
Marisa_Tomei_1,Marisa_Tomei,251.0,206.0,171.0,97.5263157895,3.0
Marisa_Tomei_2,Marisa_Tomei,179.0,164.0,47.0,68.9361702128,3.0
Marisa_Tomei_4,Marisa_Tomei,160.0,128.0,115.0,72.0,3.0
Marissa_Jaret_Winokur_0,Marissa_Jaret_Winokur,219.0,195.0,240.0,86.6,3.0
Marissa_Jaret_Winokur_3,Marissa_Jaret_Winokur,171.0,121.0,240.0,62.8708333333,3.0
Marissa_Jaret_Winokur_4,Marissa_Jaret_Winokur,201.0,191.0,76.0,107.263157895,3.0
Mark_Foley_1,Mark_Foley,158.0,104.0,91.0,55.9340659341,3.0
Mark_Foley_4,Mark_Foley,308.0,296.0,154.0,159.35064935100002,3.0
Mark_Foley_5,Mark_Foley,207.0,200.0,53.0,78.3773584906,3.0
Mark_Leno_1,Mark_Leno,123.0,99.0,240.0,54.3791666667,3.0
Mark_Leno_2,Mark_Leno,162.0,141.0,240.0,66.4625,3.0
Mark_Leno_3,Mark_Leno,266.0,256.0,123.0,124.869918699,3.0
Martin_Luther_King_III_0,Martin_Luther_King_III,152.0,276.0,229.0,68.1615720524,3.0
Martin_Luther_King_III_3,Martin_Luther_King_III,193.0,144.0,119.0,69.4117647059,3.0
Martin_Luther_King_III_5,Martin_Luther_King_III,166.0,144.0,240.0,74.825,3.0
Mary_Landrieu_0,Mary_Landrieu,174.0,153.0,240.0,77.2625,3.0
Mary_Landrieu_2,Mary_Landrieu,120.0,100.0,240.0,51.275,3.0
Mary_Landrieu_3,Mary_Landrieu,112.0,85.0,240.0,44.5791666667,3.0
Matt_LeBlanc_0,Matt_LeBlanc,218.0,233.0,59.0,109.661016949,3.0
Matt_LeBlanc_2,Matt_LeBlanc,210.0,180.0,43.0,98.93023255809999,3.0
Matt_LeBlanc_3,Matt_LeBlanc,169.0,144.0,67.0,66.7910447761,3.0
Nanni_Moretti_1,Nanni_Moretti,240.0,248.0,83.0,127.20481927700001,3.0
Nanni_Moretti_2,Nanni_Moretti,121.0,110.0,58.0,55.9482758621,3.0
Nanni_Moretti_4,Nanni_Moretti,240.0,312.0,171.0,165.216374269,3.0
Natalia_Vodonova_0,Natalia_Vodonova,237.0,196.0,71.0,104.338028169,3.0
Natalia_Vodonova_1,Natalia_Vodonova,192.0,175.0,43.0,95.93023255809999,3.0
Natalia_Vodonova_2,Natalia_Vodonova,317.0,318.0,79.0,174.75949367099997,3.0
Natasha_Lyonne_0,Natasha_Lyonne,180.0,189.0,240.0,78.5416666667,3.0
Natasha_Lyonne_1,Natasha_Lyonne,238.0,192.0,99.0,111.848484848,3.0
Natasha_Lyonne_4,Natasha_Lyonne,136.0,112.0,51.0,61.7843137255,3.0
Nick_Reilly_1,Nick_Reilly,196.0,206.0,54.0,81.55555555560001,3.0
Nick_Reilly_4,Nick_Reilly,132.0,147.0,51.0,61.019607843100005,3.0
Nick_Reilly_5,Nick_Reilly,154.0,115.0,240.0,62.3416666667,3.0
Nicolas_Eyzaguirre_0,Nicolas_Eyzaguirre,240.0,244.0,125.0,140.296,3.0
Nicolas_Eyzaguirre_1,Nicolas_Eyzaguirre,301.0,245.0,59.0,120.593220339,3.0
Nicolas_Eyzaguirre_2,Nicolas_Eyzaguirre,235.0,184.0,240.0,104.975,3.0
Nina_Jacobson_0,Nina_Jacobson,219.0,224.0,47.0,94.7446808511,3.0
Nina_Jacobson_1,Nina_Jacobson,232.0,195.0,46.0,101.456521739,3.0
Nina_Jacobson_3,Nina_Jacobson,132.0,137.0,62.0,66.9838709677,3.0
Norman_Mineta_0,Norman_Mineta,199.0,158.0,59.0,93.3898305085,3.0
Norman_Mineta_3,Norman_Mineta,320.0,298.0,51.0,163.411764706,3.0
Norman_Mineta_5,Norman_Mineta,283.0,234.0,95.0,129.221052632,3.0
Olivia_Newton-John_0,Olivia_Newton-John,188.0,138.0,59.0,70.5593220339,3.0
Olivia_Newton-John_1,Olivia_Newton-John,262.0,233.0,199.0,107.48241206,3.0
Olivia_Newton-John_4,Olivia_Newton-John,270.0,282.0,69.0,133.057971014,3.0
Pat_Riley_0,Pat_Riley,331.0,287.0,78.0,153.076923077,3.0
Pat_Riley_2,Pat_Riley,360.0,367.0,215.0,199.697674419,3.0
Pat_Riley_5,Pat_Riley,349.0,297.0,240.0,171.0625,3.0
Patrick_Leahy_1,Patrick_Leahy,232.0,190.0,59.0,101.966101695,3.0
Patrick_Leahy_2,Patrick_Leahy,140.0,111.0,160.0,47.74375,3.0
Patrick_Leahy_3,Patrick_Leahy,174.0,181.0,45.0,86.1111111111,3.0
Paul_Otellini_0,Paul_Otellini,151.0,137.0,59.0,71.4745762712,3.0
Paul_Otellini_1,Paul_Otellini,144.0,125.0,51.0,56.058823529399994,3.0
Paul_Otellini_2,Paul_Otellini,203.0,195.0,59.0,82.9322033898,3.0
Paul_Reiser_0,Paul_Reiser,154.0,170.0,99.0,66.9797979798,3.0
Paul_Reiser_2,Paul_Reiser,188.0,174.0,135.0,78.1851851852,3.0
Paul_Reiser_3,Paul_Reiser,117.0,100.0,143.0,50.923076923100005,3.0
Pedro_Solbes_0,Pedro_Solbes,355.0,333.0,240.0,180.766666667,3.0
Pedro_Solbes_2,Pedro_Solbes,129.0,136.0,43.0,65.0930232558,3.0
Pedro_Solbes_3,Pedro_Solbes,196.0,192.0,122.0,95.59836065569999,3.0
Penelope_Ann_Miller_0,Penelope_Ann_Miller,187.0,149.0,109.0,77.1467889908,3.0
Penelope_Ann_Miller_2,Penelope_Ann_Miller,259.0,165.0,50.0,86.18,3.0
Penelope_Ann_Miller_5,Penelope_Ann_Miller,224.0,224.0,240.0,101.9375,3.0
Peter_Goldmark_1,Peter_Goldmark,108.0,100.0,240.0,56.0791666667,3.0
Peter_Goldmark_4,Peter_Goldmark,173.0,154.0,240.0,68.5125,3.0
Peter_Goldmark_5,Peter_Goldmark,135.0,137.0,240.0,43.7958333333,3.0
Philippe_Noiret_1,Philippe_Noiret,268.0,228.0,55.0,112.290909091,3.0
Philippe_Noiret_3,Philippe_Noiret,218.0,189.0,47.0,88.7446808511,3.0
Philippe_Noiret_5,Philippe_Noiret,235.0,228.0,48.0,96.8958333333,3.0
Picabo_Street_0,Picabo_Street,152.0,207.0,240.0,57.1333333333,3.0
Picabo_Street_2,Picabo_Street,421.0,399.0,95.0,226.70526315799998,3.0
Picabo_Street_4,Picabo_Street,333.0,285.0,240.0,142.5375,3.0
Pilar_Montenegro_1,Pilar_Montenegro,144.0,169.0,43.0,60.8604651163,3.0
Pilar_Montenegro_2,Pilar_Montenegro,234.0,223.0,43.0,111.465116279,3.0
Pilar_Montenegro_5,Pilar_Montenegro,179.0,148.0,43.0,78.023255814,3.0
Piotr_Anderszewski_2,Piotr_Anderszewski,151.0,159.0,127.0,66.7795275591,3.0
Piotr_Anderszewski_3,Piotr_Anderszewski,140.0,106.0,56.0,51.839285714300004,3.0
Piotr_Anderszewski_5,Piotr_Anderszewski,201.0,196.0,151.0,84.821192053,3.0
Poala_Suarez_3,Poala_Suarez,180.0,160.0,111.0,91.009009009,3.0
Poala_Suarez_4,Poala_Suarez,155.0,208.0,240.0,61.05,3.0
Poala_Suarez_5,Poala_Suarez,120.0,100.0,51.0,60.0,3.0
Prince_Harry_1,Prince_Harry,112.0,90.0,75.0,40.2533333333,3.0
Prince_Harry_2,Prince_Harry,128.0,101.0,78.0,51.4102564103,3.0
Prince_Harry_4,Prince_Harry,188.0,160.0,63.0,84.9841269841,3.0
Priyanka_Chopra_1,Priyanka_Chopra,113.0,110.0,47.0,63.7659574468,3.0
Priyanka_Chopra_4,Priyanka_Chopra,191.0,191.0,240.0,79.3916666667,3.0
Priyanka_Chopra_5,Priyanka_Chopra,253.0,286.0,76.0,127.473684211,3.0
Queen_Noor_1,Queen_Noor,266.0,272.0,71.0,145.169014085,3.0
Queen_Noor_3,Queen_Noor,235.0,181.0,110.0,98.4545454545,3.0
Queen_Noor_5,Queen_Noor,136.0,116.0,130.0,66.3461538462,3.0
Queen_Rania_1,Queen_Rania,180.0,165.0,240.0,78.9958333333,3.0
Queen_Rania_3,Queen_Rania,99.0,109.0,111.0,42.7747747748,3.0
Queen_Rania_5,Queen_Rania,272.0,253.0,78.0,139.03846153799998,3.0
Rachel_Hunter_3,Rachel_Hunter,108.0,109.0,55.0,49.490909090900004,3.0
Rachel_Hunter_4,Rachel_Hunter,186.0,181.0,87.0,98.34482758620001,3.0
Rachel_Hunter_5,Rachel_Hunter,128.0,109.0,80.0,58.1125,3.0
Ralph_Klein_0,Ralph_Klein,288.0,245.0,45.0,142.06666666700002,3.0
Ralph_Klein_1,Ralph_Klein,164.0,117.0,53.0,58.7735849057,3.0
Ralph_Klein_3,Ralph_Klein,270.0,212.0,53.0,117.20754717,3.0
Raza_Rabbani_2,Raza_Rabbani,143.0,122.0,85.0,57.6,3.0
Raza_Rabbani_3,Raza_Rabbani,223.0,205.0,107.0,91.12149532709999,3.0
Raza_Rabbani_5,Raza_Rabbani,203.0,185.0,76.0,91.07894736840001,3.0
Recep_Tayyip_Erdogan_0,Recep_Tayyip_Erdogan,205.0,180.0,108.0,96.87962962959999,3.0
Recep_Tayyip_Erdogan_2,Recep_Tayyip_Erdogan,165.0,149.0,59.0,82.4915254237,3.0
Recep_Tayyip_Erdogan_4,Recep_Tayyip_Erdogan,220.0,176.0,81.0,99.1975308642,3.0
Reese_Witherspoon_0,Reese_Witherspoon,324.0,245.0,51.0,142.215686275,3.0
Reese_Witherspoon_1,Reese_Witherspoon,277.0,269.0,91.0,128.428571429,3.0
Reese_Witherspoon_4,Reese_Witherspoon,360.0,351.0,167.0,171.389221557,3.0
Ricardo_Lopez_Murphy_1,Ricardo_Lopez_Murphy,230.0,243.0,228.0,85.2192982456,3.0
Ricardo_Lopez_Murphy_3,Ricardo_Lopez_Murphy,194.0,176.0,240.0,66.9208333333,3.0
Ricardo_Lopez_Murphy_4,Ricardo_Lopez_Murphy,144.0,149.0,240.0,57.2416666667,3.0
Ricardo_Sanchez_2,Ricardo_Sanchez,147.0,115.0,83.0,59.7590361446,3.0
Ricardo_Sanchez_3,Ricardo_Sanchez,179.0,133.0,99.0,65.8888888889,3.0
Ricardo_Sanchez_4,Ricardo_Sanchez,196.0,143.0,99.0,65.9595959596,3.0
Richard_Branson_0,Richard_Branson,195.0,164.0,57.0,90.05263157889999,3.0
Richard_Branson_1,Richard_Branson,227.0,250.0,149.0,99.93288590600001,3.0
Richard_Branson_5,Richard_Branson,252.0,202.0,174.0,104.511494253,3.0
Richard_Lennon_0,Richard_Lennon,219.0,192.0,176.0,98.0340909091,3.0
Richard_Lennon_3,Richard_Lennon,194.0,173.0,240.0,90.2041666667,3.0
Richard_Lennon_4,Richard_Lennon,204.0,144.0,240.0,67.27916666670001,3.0
Rick_Bragg_2,Rick_Bragg,111.0,110.0,47.0,45.3829787234,3.0
Rick_Bragg_3,Rick_Bragg,163.0,126.0,105.0,57.7619047619,3.0
Rick_Bragg_5,Rick_Bragg,167.0,137.0,93.0,66.5698924731,3.0
Ridley_Scott_1,Ridley_Scott,231.0,190.0,83.0,98.1325301205,3.0
Ridley_Scott_2,Ridley_Scott,274.0,269.0,63.0,125.19047619,3.0
Ridley_Scott_3,Ridley_Scott,406.0,314.0,175.0,155.668571429,3.0
Robert_Altman_1,Robert_Altman,352.0,313.0,104.0,167.5,3.0
Robert_Altman_2,Robert_Altman,282.0,248.0,47.0,136.46808510600002,3.0
Robert_Altman_5,Robert_Altman,209.0,184.0,78.0,76.3333333333,3.0
Roberto_Benigni_0,Roberto_Benigni,233.0,197.0,66.0,98.1060606061,3.0
Roberto_Benigni_1,Roberto_Benigni,216.0,197.0,81.0,86.3209876543,3.0
Roberto_Benigni_5,Roberto_Benigni,208.0,259.0,111.0,125.684684685,3.0
Rodrigo_Borja_0,Rodrigo_Borja,270.0,296.0,67.0,148.671641791,3.0
Rodrigo_Borja_4,Rodrigo_Borja,237.0,239.0,103.0,111.116504854,3.0
Rodrigo_Borja_5,Rodrigo_Borja,235.0,222.0,54.0,95.9444444444,3.0
Saeed_Mortazavi_1,Saeed_Mortazavi,192.0,217.0,240.0,87.1041666667,3.0
Saeed_Mortazavi_2,Saeed_Mortazavi,178.0,185.0,65.0,89.7692307692,3.0
Saeed_Mortazavi_5,Saeed_Mortazavi,192.0,217.0,171.0,96.3274853801,3.0
Sally_Ride_0,Sally_Ride,220.0,174.0,53.0,82.3396226415,3.0
Sally_Ride_5,Sally_Ride,258.0,243.0,60.0,119.71666666700001,3.0
Sanjay_Gupta_1,Sanjay_Gupta,186.0,180.0,74.0,78.29729729729999,3.0
Sanjay_Gupta_2,Sanjay_Gupta,210.0,173.0,203.0,85.6650246305,3.0
Sanjay_Gupta_4,Sanjay_Gupta,341.0,336.0,68.0,170.647058824,3.0
Sarah_Wynter_0,Sarah_Wynter,200.0,154.0,63.0,80.1746031746,3.0
Sarah_Wynter_4,Sarah_Wynter,187.0,127.0,67.0,66.7611940299,3.0
Sarah_Wynter_5,Sarah_Wynter,143.0,104.0,55.0,60.3272727273,3.0
Sasha_Cohen_2,Sasha_Cohen,147.0,106.0,47.0,59.2765957447,3.0
Sasha_Cohen_4,Sasha_Cohen,143.0,137.0,55.0,47.9454545455,3.0
Sasha_Cohen_5,Sasha_Cohen,185.0,160.0,79.0,79.6329113924,3.0
Takeo_Hiranuma_0,Takeo_Hiranuma,360.0,429.0,87.0,243.609195402,3.0
Takeo_Hiranuma_1,Takeo_Hiranuma,360.0,450.0,55.0,237.018181818,3.0
Takeo_Hiranuma_3,Takeo_Hiranuma,360.0,421.0,240.0,202.20833333299998,3.0
Ted_Turner_2,Ted_Turner,146.0,127.0,167.0,61.6107784431,3.0
Ted_Turner_3,Ted_Turner,210.0,205.0,61.0,107.31147541,3.0
Ted_Turner_5,Ted_Turner,187.0,174.0,175.0,84.12,3.0
Teresa_Heinz_Kerry_0,Teresa_Heinz_Kerry,152.0,127.0,127.0,57.3858267717,3.0
Teresa_Heinz_Kerry_1,Teresa_Heinz_Kerry,244.0,195.0,124.0,106.032258065,3.0
Teresa_Heinz_Kerry_2,Teresa_Heinz_Kerry,185.0,152.0,56.0,89.0,3.0
Terje_Roed-Larsen_0,Terje_Roed-Larsen,332.0,315.0,83.0,180.49397590400002,3.0
Terje_Roed-Larsen_2,Terje_Roed-Larsen,164.0,181.0,87.0,81.5402298851,3.0
Terje_Roed-Larsen_3,Terje_Roed-Larsen,224.0,180.0,141.0,100.744680851,3.0
Thomas_Ferguson_0,Thomas_Ferguson,193.0,160.0,240.0,79.7125,3.0
Thomas_Ferguson_1,Thomas_Ferguson,178.0,180.0,47.0,91.5319148936,3.0
Thomas_Ferguson_5,Thomas_Ferguson,103.0,99.0,111.0,47.9279279279,3.0
Tim_Howard_0,Tim_Howard,155.0,131.0,43.0,64.8372093023,3.0
Tim_Howard_1,Tim_Howard,360.0,368.0,211.0,185.10900473900003,3.0
Tim_Howard_3,Tim_Howard,314.0,270.0,49.0,158.81632653100002,3.0
Tina_Brown_2,Tina_Brown,357.0,318.0,195.0,159.743589744,3.0
Tina_Brown_4,Tina_Brown,108.0,85.0,88.0,42.9545454545,3.0
Tina_Brown_5,Tina_Brown,139.0,164.0,79.0,59.02531645569999,3.0
Tom_Coughlin_2,Tom_Coughlin,172.0,148.0,71.0,67.5633802817,3.0
Tom_Coughlin_3,Tom_Coughlin,219.0,213.0,101.0,89.198019802,3.0
Tom_Coughlin_5,Tom_Coughlin,143.0,110.0,43.0,57.5348837209,3.0
Tom_Hanks_3,Tom_Hanks,352.0,351.0,147.0,167.224489796,3.0
Tom_Hanks_4,Tom_Hanks,187.0,200.0,75.0,79.5733333333,3.0
Tom_Hanks_5,Tom_Hanks,257.0,200.0,179.0,94.7653631285,3.0
Tom_Harkin_0,Tom_Harkin,258.0,243.0,67.0,119.26865671600001,3.0
